Country,Year,TPopulation1July,PopGrowthRate,TFR,IMR,LEx,GDP_Growth,FDI_Value,Financial_Value,Malaria,Lower respiratory infections,Diarrhoeal diseases,HIV/AIDS,Maternal conditions,COVID-19,Diabetes mellitus,Hypertensive heart disease,Ischaemic heart disease,Meningitis,source,region,indicator,value
AFG,1957,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,247.968161787
AFG,1957,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,260.942245552
AFG,1957,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,272.898981235
AFG,1958,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,245.14457636
AFG,1958,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,269.493321655
AFG,1958,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,257.763954243
AFG,1959,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,265.825497342
AFG,1959,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,241.953989421
AFG,1959,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,254.679062117
AFG,1960,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,262.533475237
AFG,1960,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,251.231420055
AFG,1960,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,239.224773587
AFG,1961,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,259.42824605
AFG,1961,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,236.524868193
AFG,1961,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,248.392819481
AFG,1962,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,256.268003463
AFG,1962,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,245.391860525
AFG,1962,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,233.796776959
AFG,1963,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,242.459206749
AFG,1963,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,231.296457499
AFG,1963,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,253.308503118
AFG,1964,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,228.749698545
AFG,1964,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,239.728207041
AFG,1964,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,250.202111256
AFG,1965,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,247.1735726
AFG,1965,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,236.898702675
AFG,1965,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,226.357395068
AFG,1966,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,234.172117512
AFG,1966,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,244.237449108
AFG,1966,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,223.859407334
AFG,1967,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,231.44182053
AFG,1967,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,221.236221324
AFG,1967,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,241.011577177
AFG,1968,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,218.539038757
AFG,1968,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,237.966981086
AFG,1968,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,228.608262112
AFG,1969,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,215.986044772
AFG,1969,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,235.232887584
AFG,1969,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,225.811036366
AFG,1970,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,213.288607041
AFG,1970,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,232.14805178
AFG,1970,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,223.080680823
AFG,1971,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,210.47593474
AFG,1971,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,220.150228436
AFG,1971,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,229.099597975
AFG,1972,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,207.629788436
AFG,1972,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,217.088592728
AFG,1972,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,225.861907078
AFG,1973,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,204.645044915
AFG,1973,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,213.830100882
AFG,1973,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,222.700762699
AFG,1974,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,219.155814218
AFG,1974,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,201.666140952
AFG,1974,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,210.676451439
AFG,1975,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,215.735507948
AFG,1975,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,207.465127937
AFG,1975,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,198.470454066
AFG,1976,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,204.099977237
AFG,1976,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,212.087431875
AFG,1976,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,195.083499178
AFG,1977,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,191.739675419
AFG,1977,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,200.39219636
AFG,1977,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,208.282363287
AFG,1978,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,204.427191565
AFG,1978,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,188.247058739
AFG,1978,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,196.631364229
AFG,1979,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,184.744141753
AFG,1979,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,200.454408355
AFG,1979,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,192.888604927
AFG,1980,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,188.760562064
AFG,1980,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,196.162850159
AFG,1980,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,180.952347162
AFG,1981,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,177.076726384
AFG,1981,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,184.561957538
AFG,1981,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,191.849589727
AFG,1982,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,191.775028291
AFG,1982,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,206.071490113
AFG,1982,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,198.997294217
AFG,1983,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,201.99954434
AFG,1983,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,195.088979958
AFG,1983,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,188.075149369
AFG,1984,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,214.304651004
AFG,1984,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,207.652987531
AFG,1984,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,200.689994128
AFG,1985,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,208.871842929
AFG,1985,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,195.834561054
AFG,1985,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,202.522074052
AFG,1986,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,181.126404379
AFG,1986,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,187.31075855
AFG,1986,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,174.606157408
AFG,1987,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,182.740674579
AFG,1987,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,176.875941416
AFG,1987,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,170.452048985
AFG,1988,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,169.137781042
AFG,1988,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,163.369279462
AFG,1988,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,157.114564218
AFG,1989,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,149.04490398
AFG,1989,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,154.866338026
AFG,1989,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,142.948100742
AFG,1990,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,138.536937025
AFG,1990,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,144.5124565
AFG,1990,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,150.245285489
AFG,1991,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,134.178784748
AFG,1991,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,140.104462563
AFG,1991,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,145.768186496
AFG,1992,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,135.893708405
AFG,1992,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,141.539637294
AFG,1992,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,130.05680369
AFG,1993,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,137.492778979
AFG,1993,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,131.99313137
AFG,1993,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,126.173312067
AFG,1994,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,128.312060561
AFG,1994,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,122.537604087
AFG,1994,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,133.736093148
AFG,1995,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,124.849979188
AFG,1995,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,130.247994116
AFG,1995,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,119.137503402
AFG,1996,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,115.889213718
AFG,1996,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,121.735029376
AFG,1996,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,127.341871035
AFG,1997,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,118.804889076
AFG,1997,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,112.74841596
AFG,1997,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,124.52408638
AFG,1998,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,115.886749758
AFG,1998,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,121.334247733
AFG,1998,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,110.146237463
AFG,1999,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,118.236455118
AFG,1999,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,107.474205927
AFG,1999,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,112.995434529
AFG,2000,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,110.075927014
AFG,2000,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,104.729278353
AFG,2000,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,115.191456995
AFG,2001,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,101.861572766
AFG,2001,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,106.984454877
AFG,2001,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,111.864442242
AFG,2002,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,108.371799865
AFG,2002,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,103.848381844
AFG,2002,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,99.063329169
AFG,2003,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,95.851812226
AFG,2003,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,105.072689403
AFG,2003,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,100.570316535
AFG,2004,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,92.432609779
AFG,2004,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,101.580387069
AFG,2004,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,97.158728055
AFG,2005,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,97.995998288
AFG,2005,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,89.064474978
AFG,2005,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,93.673699025
AFG,2006,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,90.103409219
AFG,2006,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,85.571512765
AFG,2006,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,94.439926538
AFG,2007,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,82.248929721
AFG,2007,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,90.860745574
AFG,2007,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,86.680504143
AFG,2008,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,78.985167793
AFG,2008,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,83.295401359
AFG,2008,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,87.356435831
AFG,2009,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,75.822265959
AFG,2009,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,84.012238176
AFG,2009,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,80.004352206
AFG,2010,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,72.847953626
AFG,2010,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,80.820238863
AFG,2010,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,76.912594345
AFG,2011,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,69.952629285
AFG,2011,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,77.876517004
AFG,2011,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,73.998014629
AFG,2012,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,75.089978748
AFG,2012,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,67.233463981
AFG,2012,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,71.259669854
AFG,2013,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,68.693082893
AFG,2013,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,64.685454971
AFG,2013,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,72.498476387
AFG,2014,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,62.326925699
AFG,2014,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,66.358210249
AFG,2014,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,70.15252175
AFG,2015,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,64.214857597
AFG,2015,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,60.251020249
AFG,2015,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,67.963698591
AFG,2016,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,65.951241843
AFG,2016,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,62.254034399
AFG,2016,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,58.346395587
AFG,2017,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,56.552873315
AFG,2017,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,64.102604281
AFG,2017,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,60.401286217
AFG,2018,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,54.83457116
AFG,2018,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,62.289944912
AFG,2018,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,58.630328767
AFG,2019,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,53.123916042
AFG,2019,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,60.562416568
AFG,2019,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,56.932365216
AFG,2020,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,58.887018598
AFG,2020,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,51.495349871
AFG,2020,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,55.281152896
AFG,2021,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,57.171651575
AFG,2021,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,49.895165286
AFG,2021,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,53.640046287
AFG,2022,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,48.266249166
AFG,2022,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,55.433197021
AFG,2022,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,51.985348085
AFG,2023,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,46.737518422
AFG,2023,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,53.768424808
AFG,2023,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,50.364397821
AFR,1990,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,108.69249819
AFR,1990,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,92.874028573
AFR,1990,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,100.976137237
AFR,1991,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,92.139765268
AFR,1991,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,100.236276225
AFR,1991,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,107.943270327
AFR,1992,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,99.789437439
AFR,1992,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,107.466940403
AFR,1992,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,91.710339544
AFR,1993,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,91.138238601
AFR,1993,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,99.186845936
AFR,1993,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,106.861437698
AFR,1994,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,99.462408403
AFR,1994,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,107.10262958
AFR,1994,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,91.458801942
AFR,1995,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,97.220929794
AFR,1995,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,104.826788047
AFR,1995,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,89.25010621
AFR,1996,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,96.074147205
AFR,1996,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,88.152789477
AFR,1996,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,103.620899065
AFR,1997,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,94.602438323
AFR,1997,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,86.762907589
AFR,1997,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,102.079128576
AFR,1998,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,101.199814645
AFR,1998,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,93.778017449
AFR,1998,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,85.984367485
AFR,1999,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,82.643646232
AFR,1999,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,90.328216361
AFR,1999,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,97.657266419
AFR,2000,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,80.159729899
AFR,2000,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,94.978297884
AFR,2000,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,87.748341885
AFR,2001,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,77.415356616
AFR,2001,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,92.060560206
AFR,2001,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,84.9147826
AFR,2002,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,88.903486992
AFR,2002,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,74.419486661
AFR,2002,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,81.839420378
AFR,2003,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,85.693088194
AFR,2003,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,78.728537007
AFR,2003,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,71.416493515
AFR,2004,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,82.515518939
AFR,2004,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,68.40432213
AFR,2004,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,75.632839937
AFR,2005,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,65.502251608
AFR,2005,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,79.320492433
AFR,2005,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,72.584534967
AFR,2006,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,76.331369004
AFR,2006,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,69.764005021
AFR,2006,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,62.872654307
AFR,2007,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,67.136344252
AFR,2007,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,60.455086471
AFR,2007,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,73.492927372
AFR,2008,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,58.193317721
AFR,2008,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,64.666430647
AFR,2008,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,70.821844545
AFR,2009,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,57.173223143
AFR,2009,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,63.479682875
AFR,2009,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,69.460656661
AFR,2010,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,60.721375633
AFR,2010,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,66.539488992
AFR,2010,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,54.618267765
AFR,2011,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,64.523153138
AFR,2011,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,52.932111212
AFR,2011,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,58.874646633
AFR,2012,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,51.455397965
AFR,2012,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,62.751688828
AFR,2012,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,57.233844018
AFR,2013,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,55.825899958
AFR,2013,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,50.172487633
AFR,2013,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,61.198404109
AFR,2014,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,55.145476179
AFR,2014,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,49.63556335
AFR,2014,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,60.388875473
AFR,2015,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,59.106706451
AFR,2015,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,48.604830292
AFR,2015,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,53.993820396
AFR,2016,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,57.871185339
AFR,2016,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,52.851889389
AFR,2016,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,47.567694942
AFR,2017,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,51.563174812
AFR,2017,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,46.394871423
AFR,2017,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,56.480316022
AFR,2018,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,44.345869341
AFR,2018,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,49.407036242
AFR,2018,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,54.221576454
AFR,2019,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,43.362047156
AFR,2019,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,53.016367288
AFR,2019,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,48.328095674
AFR,2020,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,42.001002292
AFR,2020,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,51.424245829
AFR,2020,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,46.836560856
AFR,2021,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,45.846674631
AFR,2021,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,50.34147863
AFR,2021,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,41.084113627
AFR,2022,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,45.286963526
AFR,2022,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,40.633701391
AFR,2022,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,49.680702044
AFR,2023,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,47.733394177
AFR,2023,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,43.403654539
AFR,2023,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,38.860579094
AGO,1980,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,117.911908123
AGO,1980,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,127.616189273
AGO,1980,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,136.772563914
AGO,1981,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,135.335500801
