Country,Year,TPopulation1July,PopGrowthRate,TFR,IMR,LEx,GDP_Growth,FDI_Value,Financial_Value,Malaria,Lower respiratory infections,Diarrhoeal diseases,HIV/AIDS,Maternal conditions,COVID-19,Diabetes mellitus,Hypertensive heart disease,Ischaemic heart disease,Meningitis
Benin,2016,11697.842,2.91,5.2544,61.5812,59.2826,3.34,0.0062131932936608,197423000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,144468000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,358000000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,5567948448.20276,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,102747000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,548541822240.988,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,616614000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,569370000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,150183080036.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,1335223064085.07,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,4397674484.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,222032003277.728,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,87395482646.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,430228353949.528,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,575249992906.64,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,1218273987466.73,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,521440333125.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,15683840972.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,72883107055.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,41732000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,245444000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,144468000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,358000000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,5567948448.20276,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,102747000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,548541822240.988,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,616614000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,569370000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,150183080036.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,1335223064085.07,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,4397674484.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,222032003277.728,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,87395482646.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,430228353949.528,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,575249992906.64,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,1218273987466.73,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,521440333125.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,15683840972.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,72883107055.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,41732000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.194342703,245444000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,144468000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,358000000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,5567948448.20276,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,102747000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,548541822240.988,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,616614000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,569370000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,150183080036.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,1335223064085.07,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,4397674484.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,222032003277.728,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,87395482646.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,430228353949.528,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,575249992906.64,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,1218273987466.73,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,521440333125.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,15683840972.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,72883107055.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,41732000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0156459342688322,245444000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,144468000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,358000000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,5567948448.20276,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,102747000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,548541822240.988,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,616614000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,569370000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,150183080036.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,1335223064085.07,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,4397674484.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,222032003277.728,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,87395482646.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,430228353949.528,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,575249992906.64,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,1218273987466.73,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,521440333125.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,15683840972.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,72883107055.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,41732000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0517287813127041,245444000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,144468000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,358000000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,5567948448.20276,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,102747000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,548541822240.988,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,616614000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,569370000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,150183080036.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,1335223064085.07,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,4397674484.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,222032003277.728,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,87395482646.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,430228353949.528,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,575249992906.64,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,1218273987466.73,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,521440333125.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,15683840972.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,72883107055.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,41732000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,,245444000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,144468000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,358000000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,5567948448.20276,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,102747000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,548541822240.988,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,616614000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,569370000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,150183080036.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,1335223064085.07,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,4397674484.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,222032003277.728,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,87395482646.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,430228353949.528,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,575249992906.64,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,1218273987466.73,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,521440333125.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,15683840972.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,72883107055.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,41732000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.56813246,245444000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,144468000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,358000000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,5567948448.20276,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,102747000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,548541822240.988,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,616614000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,569370000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,150183080036.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,1335223064085.07,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,4397674484.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,222032003277.728,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,87395482646.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,430228353949.528,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,575249992906.64,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,1218273987466.73,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,521440333125.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,15683840972.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,72883107055.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,41732000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.101960197,245444000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,144468000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,358000000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,5567948448.20276,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,102747000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,548541822240.988,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,616614000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,569370000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,150183080036.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,1335223064085.07,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,4397674484.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,222032003277.728,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,87395482646.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,430228353949.528,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,575249992906.64,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,1218273987466.73,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,521440333125.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,15683840972.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,72883107055.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,41732000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0596914328634739,245444000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,144468000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,358000000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,5567948448.20276,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,102747000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,548541822240.988,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,616614000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,569370000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,150183080036.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,1335223064085.07,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,4397674484.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,222032003277.728,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,87395482646.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,430228353949.528,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,575249992906.64,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,1218273987466.73,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,521440333125.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,15683840972.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,72883107055.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,41732000000.0,,,,,,,,,,
Benin,2017,12039.78,2.853,5.1554,60.2787,59.5278,5.67,0.0059244488365948,245444000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,67776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,369776000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,21489000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,82932000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,404386000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,707436000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,1321000000.0,,,,,,,,,,
Benin,2018,12383.348,2.775,5.0306,58.9815,59.7097,6.7,,,,,,,,,,,,
